Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
SECBENCH,,https://github.com/owncloud/core,owncloud,core,5e711f37ca3f009317a3c8cd0e47ed4f15922142,a862fec9a329c449b808e8d888764cbc9cc0bc19,24b4806af4a9b485b4b9a772809d118e91c6d97f,8793acfb4e751cfdb464d259de45249cec5d6398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECBENCH,,https://github.com/gitbucket/gitbucket,gitbucket,gitbucket,e24684cb2bc65a2f277838e1837309aac2cf2282,a889ed7c46b2cc420aa104fac81ed603bba9b14d,5793851b7d6d189f1e2fdf925c32c6d40b845f22,315da9caa5367a7452ebd4e21999ddc090f4676e,329.2120985308673,324.1249111392268,5.087187391640498,-44.35252135338874,-50.35252135338874,6.0,-2355.896321998612,-2361.896321998612,6.0,1373.5714285714287,1367.5714285714287,6.0,-873.5704822469527,-879.5704822469527,6.0,1013.7649685083314,1006.7649685083314,7.0,2023.0,2016.0,7.0,1370.1039138278666,1364.2320399114615,5.871873916405093,0.0,0.0,0.0,0.0,0.0,0.0,785.5,778.5,7.0
SECBENCH,,https://github.com/Codiad/Codiad,Codiad,Codiad,601e89d77bcef6796301c1b7a6b75a30e7c393e5,a88b18027568d9c6539ab91932da84a45cd44e6b,5ce3f00a1104690feb5b495ec349db6b1d4b241d,0255aa5171c110d5ea2ddeed8f59e79ffad6c0dc,-39283.250959120414,-54634.91423914033,15351.663280019915,-180532.7888124703,-216452.09039083024,35919.30157835994,-239640.01563728892,-348567.17191764974,108927.15628036082,-296606.3571428571,-393693.71428571426,97087.35714285716,32570.41971383148,50424.60678325384,-17854.187069422358,75401.41870701629,95269.00153157349,-19867.582824557205,66802.84210526316,86665.77631578948,-19862.93421052632,73670.97147530124,90897.44957217417,-17226.478096872932,0.0,0.0,0.0,0.0,0.0,0.0,75501.0,89107.0,-13606.0
SECBENCH,CVE-2014-0224,https://github.com/openssl/openssl,openssl,openssl,a7c682fb6f692c9a3868777a7ff305784714c131,a91be10833e61bcdc9002de28489405101c52650,710069c19ee1795dfd614a4ba683d07e1b8e6f81,ddd3a617ca96914707fc414200b445b52fe6c0ad,-177750.5477761305,-13334.269260288509,-164416.278515842,-537666.0203546968,-221803.40823286152,-315862.61212183523,-955433.9454082813,-89732.49183437428,-865701.453573907,-109137.89285714284,-48636.428571428565,-60501.464285714275,-419046.7302596714,47005.58108108108,-466052.31134075247,-14506.999320233124,47438.0,-61944.999320233124,-130744.05263157893,45788.56578947369,-176532.6184210526,168553.16307029934,44842.4891652245,123710.67390507484,0.0,0.0,0.0,0.0,0.0,0.0,220477.0,41755.0,178722.0
SECBENCH,,https://github.com/curl/curl,curl,curl,a8ec986981d6a218ce3abac27b9e0b0e76286863,a9beeeeeeac018157412e4510342554a48df54f4,c31451cf135f1290647cc6ad3d50e70bfe1b5aac,5deff1a179eaec1bf7a4afe1433cdc1261d5bd7f,-28936.964005536076,-20940.87740962591,-7996.086595910165,-96565.30843812581,-93568.54910075184,-2996.7593373739655,-218900.54198473282,-213822.591209808,-5077.95077492483,11971.428571428572,13840.57142857143,-1869.1428571428569,-23334.498410174874,-23255.403815580285,-79.09459459458958,-13127.525038079531,19441.794706210636,-32569.319744290166,-14109.684210526313,26429.63157894737,-40539.31578947368,29788.489454849994,28040.272316151564,1748.21713869843,0.0,0.0,0.0,0.0,0.0,0.0,34908.0,33485.5,1422.5
SECBENCH,,https://github.com/curl/curl,curl,curl,1d28efb9d1759bcbc81d28e462c2e3a5d60a17e4,a9cd4f4ed49e1a0b79f8fc6a0cb129331fa04f23,0e98f938c4ade20ff376ade9a7e4239e857f6878,55d0c29f4a067bff5eab6a1417335abde8693b11,-42797.24517076498,-36138.05217512624,-6659.192995638739,-140513.31494729719,-139310.67113287761,-1202.6438144195708,-317732.1557251908,-324674.94600971544,6942.7902845246135,2169.71428571429,7768.5,-5598.78571428571,-47539.66640169581,-44921.360890302065,-2618.3055113937444,-3633.804378202139,15277.08003835228,-18910.884416554418,-17740.75,34110.64473684211,-51851.39473684211,44580.025459021854,41590.731506438315,2989.293952583539,0.0,0.0,0.0,0.0,0.0,0.0,52437.5,48779.5,3658.0
SECBENCH,,https://github.com/forkcms/forkcms,forkcms,forkcms,bc555f7f1857ebaa70b20405d54cc551e7942c11,a9d22fb220777aa4890b2901f39e1c56b39b43ec,9d92651e01080b6c7974e4ce38c644db6f71f2ec,50312d42baf9bd727cbecaa39a2011d26a75125f,10097.47782485798,8633.407570438794,1464.0702544191863,-117839.16897042582,-108168.8495798477,-9670.319390578123,-108444.19611380986,-85982.48160999306,-22461.714503816795,-28441.25,-28054.0,-387.25,25270.742978272392,24843.058293587706,427.68468468468564,70789.66087815809,35356.82827914081,35432.832599017274,87792.92105263157,84278.15789473684,3514.763157894733,84724.06842375343,81469.36242676334,3254.7059969900874,0.0,0.0,0.0,0.0,0.0,0.0,87122.0,82592.0,4530.0
SECBENCH,,https://github.com/pfsense/pfsense,pfsense,pfsense,da60727cead91cc475c6fa2ddb2309ab79962467,ab17ed4e70cc8cd8337846525a3694d81fffff32,f37a29b0fcc206321740f352662fb5a6e9dfe013,1bd0b20a2ff197b036ff126ef54e2bdcbe1d2d8b,-135194.62872621528,-135976.2864689234,781.6577427081356,-450480.9771825531,-449429.65420293895,-1051.3229796141386,-1104958.8501966228,-1104192.1102475133,-766.7399491094984,-39368.67857142855,-39276.92857142855,-91.75,47115.780339162695,46944.780339162695,171.0,-145314.1210593453,-145485.1210593453,171.0,105167.03947368421,104858.03947368421,309.0,116918.51993495015,116616.62957914511,301.89035580503696,0.0,0.0,0.0,0.0,0.0,0.0,118975.0,110201.5,8773.5
SECBENCH,,https://github.com/cakephp/cakephp,cakephp,cakephp,7bdc47f797e8ce5b6251e1604d3229f5f9dc208f,abf1c69babdc6bb071bf4f6a26f60f091fa63283,9402f0ab79307946c0eabee63d0c19a46d6dbf60,6db8515e60ae0031af4ea0e9d50099c6f1bb2f1e,-8179.6816759043595,-8205.632162231394,25.950486327034014,-49130.44401959067,-49130.44401959067,0.0,-95540.94573213047,-95540.94573213047,0.0,11040.607142857145,11040.607142857145,0.0,-9333.118706942234,-9333.118706942234,0.0,-19368.925341037357,-18291.930204307708,-1076.995136729649,15103.17105263158,15103.17105263158,0.0,32441.83884516841,32441.83884516841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32991.0,31654.5,1336.5
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,cd0523feeb22d6e433a244c61876e5c860559bad,ac3fe2f105edd4b5c6b466d34b8694efac026131,fdbfe07b0f7e280aa9d42a51bc2d9005385e8c6a,37de009b4e864a8bea11c289b0213fcea12d8d4c,-70924.92785116028,-74210.03108601624,3285.1032348559675,-166419.9545124903,-170842.51359311276,4422.55908062245,-295850.5036317372,-310064.17483229237,14213.671200555167,-150448.85714285713,-148557.32142857142,-1891.5357142857101,-98848.82935877053,-97050.99602543718,-1797.833333333343,-90584.98669629107,-83752.45785025826,-6832.528846032816,-69114.48684210525,-66728.48684210525,-2386.0,78104.33967264871,79978.63971161481,-1874.3000389661029,0.0,0.0,0.0,0.0,0.0,0.0,83914.0,54917.0,28997.0
SECBENCH,,https://github.com/postgres/postgres,postgres,postgres,f0f137599ae5af43f15363f921744bd3c2361966,acf09c64b0264715a4e29d3e04b5ca274350765a,6a9b93a0e1ba3ea068045b5cae2495f9a322c4fb,c78f3039f2a4342dff7e599e06bdb0e94d3e64b7,-214251.63367742937,-135294.6459725567,-78956.98770487268,-748259.9158232487,-571951.4389121897,-176308.476911059,-1195525.91098774,-903078.2370575989,-292447.673930141,-95748.8571428571,-64195.57142857142,-31553.28571428568,-564819.3696343402,-512134.5535241123,-52684.81611022784,-318173.77927508316,-3476.9141458645367,-314696.8651292186,165920.94736842107,273970.0,-108049.05263157893,274203.5487205541,159048.7553427699,115154.7933777842,0.0,0.0,0.0,0.0,0.0,0.0,339887.0,268871.5,71015.5
SECBENCH,,https://github.com/curl/curl,curl,curl,793d0e27e1e752c961dd886dcd106c67f8bc8513,acfa131c8cc94930064c23561892a83295aaffd3,c7fb556f26f4ba8e29c6d98eed23478d5ce2efe1,5ed17de326765d4e18b7886b046b0c2f9ab363cb,-48276.518912679196,-43271.31748990334,-5005.2014227758555,-160874.12137092254,-160212.1742012682,-661.9471696543333,-372148.9578533426,-381675.19648392324,9526.238630580658,-14402.82142857142,-9935.25,-4467.57142857142,-34851.726815050344,-33213.00238473768,-1638.7244303126645,-7331.92206388969,11169.46874331248,-18501.39080720217,-5094.671052631573,36992.11842105263,-42086.789473684206,51224.03145761616,48242.86100653063,2981.1704510855343,0.0,0.0,0.0,0.0,0.0,0.0,60715.0,55918.0,4797.0
SECBENCH,CVE-2011-0447,https://github.com/josh/rails,josh,rails,0b58a7ff420d7ef4b643c521a62be7259dd2f5cb,ae19e4141f27f80013c11e8b1da68e5c52c779ea,12be0a59856d4f92a85c479843e296342be47789,6867212261244f35877897854c46abe287b087a0,9847.499332677418,5798.227205259805,4049.272127417614,14962.386036388987,10072.896757859724,4889.489278529263,13612.587832523712,13817.634328012955,-205.04649548924317,25879.357142857145,25600.107142857145,279.25,17311.658187599365,17598.099629040807,-286.4414414414423,14753.135936588662,17425.79382712941,-2672.6578905407496,-57286.368421052626,-54566.71052631579,-2719.65789473684,27701.23661186893,27887.45089401379,-186.21428214485786,0.0,0.0,0.0,0.0,0.0,0.0,41541.0,147.0,41394.0
SECBENCH,,https://github.com/curl/curl,curl,curl,ee7669ba3adeec052d999d9b415bb34caaa1e94b,ae4558dbb479f09ea01164b1a0d4ac54ec88b29c,6fe619be7a5e6c04b8f558f07de48ecffcb21c64,1e39b95682781fd9117eef094f6fd8c58b443610,-57595.34937174235,-49352.818269444266,-8242.531102298082,-197165.63719035496,-188013.48414248592,-9152.15304786904,-461700.83002544526,-448930.51677076105,-12770.31325468421,-13584.07142857142,-4580.464285714283,-9003.607142857138,-63852.82723900371,-58246.60784313725,-5606.2193958664575,11613.439253179591,28216.295257996702,-16602.856004817113,4979.01315789474,49904.67105263158,-44925.65789473684,65287.41975487753,59244.424037027595,6042.995717849932,0.0,0.0,0.0,0.0,0.0,0.0,78470.0,68877.5,9592.5
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin,phpmyadmin,a564d981e9ef5022d69b2720d6a6126c73c74637,ae67d35cdc00eee733c278c91ab547db5d47a217,3e20e329ce6c0a1986235f0d087021059769a1e1,12c3a2d21c89bb86a993e615231097d86cef3c56,-74107.42027943462,-122979.58060094493,48872.16032151031,-274033.50388179906,-344129.906359871,70096.40247807192,-558030.5616470044,-730924.3348137867,172893.77316678222,10904.89285714287,8083.25,2821.6428571428696,-97636.86751457339,-230927.4093799682,133290.5418653948,-34755.92002878518,-161939.66587570336,127183.74584691817,-5230.223684210519,17134.02631578948,-22364.25,95634.48110488358,112395.23410409044,-16760.75299920686,0.0,0.0,0.0,0.0,0.0,0.0,122073.5,100513.0,21560.5
SECBENCH,,https://github.com/slimphp/Slim,slimphp,Slim,09545b50a6c1bfb10d1ab7bac60592b8a78a3e2f,ae7c4815929af0baa0abdc6f81e0dc73f1ff785e,cb2b8e1861e49ce9e9d00d682976c648eb1cc53f,0a3c8dcb370aef2a30da30b047890c539e17ab65,728.7374135952768,703.9889090567631,24.74850453851377,534.1324468567161,534.145123963353,-0.012677106636829194,1046.4901688642146,1043.4901688642146,3.0,1058.0,1056.0,2.0,481.54372019077914,478.54372019077914,3.0,1641.11209439528,1638.11209439528,3.0,-1244.5657894736842,-1227.6315789473683,-16.934210526315837,1802.1614951194622,1799.229562101372,2.931933018090149,0.0,0.0,0.0,0.0,0.0,0.0,1968.5,1718.0,250.5
SECBENCH,,https://github.com/MISP/MISP,MISP,MISP,a380458d2e9072c1f5affa52ad259b38108e3ca6,afdcc1af0c39c00d60e65c043c8216fb05b243fd,18d730d79a89b4fdcd3d3efd5efa95d5ef162dd6,c962e4f8631112b0e7b7c2d1d59e07e200257a70,-28395.339414331153,-16528.126209342023,-11867.21320498913,-144089.49516737444,-142945.87417894995,-1143.620988424489,-255204.24635669673,-256501.00383992598,1296.7574832292448,2276.107142857145,2166.107142857145,110.0,-51710.55908850025,-48548.91123476417,-3161.6478537360817,-55375.980727350536,57929.683627269565,-113305.6643546201,78996.0,78987.0,9.0,66118.78005375329,72515.23639009315,-6396.456336339863,0.0,0.0,0.0,0.0,0.0,0.0,75036.0,71116.5,3919.5
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,mongodb,mongo-php-driver-legacy,52439c74d9a884593a62a8dc1d0638d83d53c42d,affdd497be96f842d55d282e1b7a17ea9458113f,179d0a49ec246f312961004ff7daec8a19efed5e,5f56d8b43f5cf2ba5db8438f74ed69d29abf35e3,-1164.6928438143802,-1249.7733118258134,85.08046801143314,-6615.076672756899,-6615.076672756899,0.0,-9410.373768216516,-9410.373768216516,0.0,5671.0,5605.0,66.0,3836.558558558559,3836.558558558559,0.0,4197.852507374631,4310.306784660767,-112.45427728613595,-21747.394736842103,-18958.013157894737,-2789.3815789473665,6720.005673738526,6716.3651373906905,3.640536347835223,0.0,0.0,0.0,0.0,0.0,0.0,5700.5,2017.5,3683.0
SECBENCH,,https://github.com/curl/curl,curl,curl,7f304ab84f560c9ddcd3ed1887bb4aa99a90bd6a,affed6725ee58aa4dadb227d8033cc3a1dffa7e1,763b812dc79e2b7d0fa5b99ab9ef8f34e45af1f0,3269dfb4abfb3f251184f688c5e78fdeff7bbcd8,-27104.11540591579,-19396.62921800126,-7707.486187914528,-88010.40844563275,-85059.03398291356,-2951.374462719192,-206488.49331482765,-201300.08309044645,-5188.410224381194,12215.428571428572,14449.0,-2233.5714285714275,-20232.739798622148,-19683.077636459984,-549.6621621621634,-13523.428704204902,18262.686797416885,-31786.11550162179,-13934.710526315786,23181.986842105263,-37116.69736842105,27292.19815901678,25640.728890285252,1651.4692687315292,0.0,0.0,0.0,0.0,0.0,0.0,31641.0,30541.5,1099.5
SECBENCH,CVE-2014-9089,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,5d1a57f8c0e15dc3e771d382f5189578e908da9a,b0021673ab23249244119bde3c7fcecd4daa4e7f,84567aec2171fe443d12d037db47e5bf4278b14a,957b3c091902599cdb031498b79e1288dfbcfdc3,-95349.32928296547,-95349.32928296547,0.0,-220894.02924133968,-220894.02924133968,0.0,-378042.7770992367,-378042.7770992367,0.0,-175376.71428571426,-175376.71428571426,0.0,-184732.47880233172,-184732.47880233172,0.0,-86185.61886059323,-86185.61886059323,0.0,-80943.42105263157,-80943.42105263157,0.0,99638.74651219248,99638.74651219248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73043.0,73043.0,0.0
SECBENCH,,https://github.com/seven1m/onebody,seven1m,onebody,04b1ebb7ee3a0d98705a82e792ab66b6dfbabdc0,b0194b311b84db8c0c95242e7e7dc8a27d7166cd,b3613ae324889b8d7e886a5b504db612ae99979f,6e5f987848617ee0f9b0ede0222b4ffef79a3899,5063.037116219851,5061.4439229180425,1.5931933018082418,-1604.089477072542,-1606.089477072542,2.0,3521.0290076335878,3519.0290076335878,2.0,7333.5,7331.5,2.0,8273.531531531531,8271.531531531531,2.0,5045.660662059358,5043.660662059358,2.0,11312.842105263158,11310.842105263158,2.0,8787.397332783417,8785.46539976533,1.931933018087875,0.0,0.0,0.0,0.0,0.0,0.0,7960.5,7958.5,2.0
SECBENCH,CVE-2016-0701,https://github.com/openssl/openssl,openssl,openssl,3444c36ab489b7084832254723a356e3c2eb023a,b128abc3437600c3143cb2145185ab87ba3156a2,756b198d247d0040b7e2abed9b9b12bc6634a3ad,a4cb54d2576995f6eed25d11ae421d915f60f3a5,-126284.18007952848,-128798.40263330069,2514.2225537722115,-778400.5775972706,-778541.9473846942,141.36978742363863,-944699.0127226464,-944622.2926208652,-76.72010178118944,-309092.5,-309008.5,-84.0,155532.0,155619.0,-87.0,156110.0,156197.0,-87.0,156504.0,156591.0,-87.0,146828.7895246321,146910.71367255255,-81.9241479204502,0.0,0.0,0.0,0.0,0.0,0.0,154375.5,128871.0,25504.5
SECBENCH,,https://github.com/lxml/lxml,lxml,lxml,0af4cf494d4ee955366f9d4b059ad1f78ef60185,b14f67842b88f2fcecb24166f1ffb7de156066b1,457e3f7e00865e5c3354d68d82142e96ae4290a6,6b8ef31d34528454dc9e868d2b22b13b00da7611,1098.7044208208329,812.0001738889935,286.7042469318394,-5287.595788604075,-5304.006989770249,16.41120116617367,-9718.264862364098,-9795.131158917418,76.86629655332035,7293.821428571428,6623.5,670.3214285714284,-4746.190514043455,-4120.854795972443,-625.3357180710118,3434.2647293311015,2755.8664992426056,678.3982300884959,7820.039473684211,7630.0,190.03947368421086,7267.4697416332165,6660.628184307439,606.8415573257771,0.0,0.0,0.0,0.0,0.0,0.0,4923.5,3670.0,1253.5
SECBENCH,CVE-2009-3009,https://github.com/josh/rails,josh,rails,9a73630d935e360f3dc896e50dd673afb97cf3b5,b16e0c922344da256ab977fd5e7a7f69e0be90fc,88b17d22c836b948bfd580cbb2da590ea10a658c,5868307b74161063b4476a792b4ad3571ec61817,12602.696315079678,7289.3736570918,5313.322657987878,22881.383941329586,22389.95587472052,491.4280666090672,22376.785056673605,21987.90441822808,388.8806384455238,34880.857142857145,34365.21428571429,515.6428571428551,13869.422628510865,14747.128245892953,-877.7056173820874,13648.119737576424,14104.426043882731,-456.3063063063073,-68515.63157894736,-69557.14473684209,1041.513157894733,33929.026222796514,33433.75243932151,495.2737834750005,0.0,0.0,0.0,0.0,0.0,0.0,52957.0,1422.5,51534.5
SECBENCH,,https://github.com/josh/rails,josh,rails,c6372d604952a8eef16ce73a06814aa143b94779,b29e89368841869c92d706addddd09f436a3ea2f,5ef8a81b846120b51b35503f5c2079036b321630,934706a8da461a73fe429b3fcaa0e2ab055a9195,4559.40383038628,2306.892600386926,2252.511229999354,6621.99109431628,6569.99109431628,52.0,2835.4946102243816,2783.4946102243816,52.0,14569.142857142859,14486.142857142859,83.0,12851.720190779013,12831.56703762586,20.153153153152743,6552.496040987425,6432.496040987425,120.0,-44201.47368421052,-44321.47368421052,120.0,20052.667194623362,20023.208047782973,29.459146840388712,0.0,0.0,0.0,0.0,0.0,0.0,26312.0,4263.5,22048.5
SECBENCH,GRAILS-7170,https://github.com/grails/grails-core,grails,grails-core,a5988e10e2f5229719b34b3c48cf395a066a3105,b2e1ca445f26a2a6a58a284b4089ffd1e65ddaf6,14a99168d23c502324efcfe6bbfd55a24bd8441f,a6de8c1f820897508ce701f5a40ecc0ba5ae3b3b,8600.893510958398,6609.427909888772,1991.4656010696262,-30029.54486039764,-26899.599655028625,-3129.9452053690147,-59969.999537358315,-58835.77737682166,-1134.2221605366576,40634.392857142855,39185.392857142855,1449.0,13419.764970853206,12849.989401165876,569.7755696873301,18487.496080850302,19496.451178472373,-1008.9550976220708,-56668.249999999985,-55120.80263157895,-1547.4473684210388,67612.07559849357,63809.125325535846,3802.9502729577216,0.0,0.0,0.0,0.0,0.0,0.0,92523.0,71609.5,20913.5
SECBENCH,CVE-2013-6415,https://github.com/josh/rails,josh,rails,2e3c3a87d81e16a2fed442c1cf31360f75737a83,b31a7a6f1ec3c74f75b4cd12386b08295287418d,931ee4186b877856b212b0085cd7bd7f6a4aea67,da83a6f12690ac4569beb2155f15826e868fa7e2,12820.707417843136,7849.412635039001,4971.294782804135,20676.711339147434,20492.618091300174,184.0932478472605,17979.55868609762,17705.478880407125,274.07980569049323,33513.5,33047.892857142855,465.60714285714494,14863.839957604663,15725.302331743509,-861.4623741388459,19516.269389091,19487.102722424333,29.16666666666788,-61488.40789473684,-62317.15789473684,828.75,32789.60270122747,32372.889362108854,416.713339118618,0.0,0.0,0.0,0.0,0.0,0.0,50356.0,1980.0,48376.0
SECBENCH,CVE-2012-1108,https://github.com/taglib/taglib,taglib,taglib,8ed9b0da2cdb2ac870052d4734b622e755430f71,b3646a07348ffa276ea41a9dae03ddc63ea6c532,520da50bc52bd6cecff5e9c4840682809bd591b6,c0a909b70984318d7d1fe64dbd0f000f2bb793f9,7295.5475431245895,7282.566877869093,12.980665255496206,-4084.1397120304114,-4079.15880610216,-4.980905928251559,-3246.625676613463,-3263.625676613463,17.0,-1813.25,-1832.25,19.0,12498.055113937467,12478.780339162691,19.274774774776233,11758.32918969272,11737.32918969272,21.0,11662.105263157895,11641.105263157895,21.0,18047.501253101687,18030.98846939325,16.512783708436473,0.0,0.0,0.0,0.0,0.0,0.0,28133.5,28112.5,21.0
SECBENCH,,https://github.com/openstack/nova,openstack,nova,1cc5e933ccc29a88d09d2050e5224ee27eda767c,b5f8ab0e913c121a80ff0efe358960099e7c87f8,4442d8f7017868f64eacc6d8ad94620263b9a9c9,c3a45962a322086e4d7339f980bcf61ee8bd3167,8887.49843079858,7717.964270760777,1169.5341600378024,-2484.419736768917,-2079.865708288604,-404.55402848031326,5581.92329400879,6345.786352070321,-763.8630580615309,13434.642857142859,14242.32142857143,-807.6785714285706,-11983.002914679384,-10663.872284048753,-1319.1306306306305,10501.916183067093,4173.094978536992,6328.821204530101,26058.5,25125.763157894737,932.7368421052633,24394.42462521536,24725.414782871652,-330.99015765629156,0.0,0.0,0.0,0.0,0.0,0.0,23371.0,15311.0,8060.0
SECBENCH,,https://github.com/neo4j/neo4j,neo4j,neo4j,a077134d2ee35b5340b5728603135148d6eb901b,b60a4547effa4c77f183bb10cc7c68dee8464f1b,668975ddbce1f3556c2c8257bccbe16692d64b4e,36de15683d68e76ab117169b7e80a66246cb9dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECBENCH,CVE-2012-1915,https://github.com/ci-bonfire/Bonfire,ci-bonfire,Bonfire,21b3af7c32f7c8a634dfbaf5fa55ccfa25779018,b60ea88257c58d23c97ac95a4291dbd22d4c54f9,404912f5d96c9718eea8e59bb0d7969b3b098448,0c89a98e1bf85feb5fec173201b3ec5761784eb9,-2959.9599534740755,-2959.9599534740755,0.0,-69088.6424545796,-69088.6424545796,0.0,-60301.78501040944,-60301.78501040944,0.0,-28187.0,-28187.0,0.0,2982.5821409644973,2982.5821409644973,0.0,9023.167461826057,9023.167461826057,0.0,30991.32894736842,30991.32894736842,0.0,42382.74938008931,42382.74938008931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42598.0,42598.0,0.0
SECBENCH,,https://github.com/pfsense/pfsense,pfsense,pfsense,64307806ab5b53a60a4343862f806be90e2eea79,b71f0cbb059eacb260f71ce671bd7b4dbae39c5e,1ba100d452b333493014dbdfe9a0d7f04bbf0f63,3f8932f885b4f9400fb08c80d6f50a095b3e99d8,-141745.32470876107,-141793.3854772215,48.060768460447434,-483079.3473263645,-480113.94613521016,-2965.4011911543203,-1162142.9223687253,-1156903.95660421,-5238.965764515335,-45714.07142857142,-44139.35714285713,-1574.7142857142899,49497.96316905141,49164.96316905141,333.0,-147306.12975784353,-147352.1911613523,46.06140350876376,125996.8552631579,125141.8552631579,855.0,121503.40536168471,121153.77783920518,349.6275224795245,0.0,0.0,0.0,0.0,0.0,0.0,123791.0,115115.0,8676.0
SECBENCH,CVE-2006-4339,https://github.com/openssl/openssl,openssl,openssl,500b5a181df0e8e442e4cbf954213ff886b29df3,b79aa05e3babdbab92c6356f6e51f7bb43c41576,c20a76f695922f409c316399f7290530f7728f19,f3002a2ed3645d8d6e1511424b3f5e89f6117edf,-329595.8232872816,-147789.7411840782,-181806.08210320343,-1172065.3276824986,-891738.7469852581,-280326.58069724054,-1946514.9036317372,-1075902.1184825352,-870612.785149202,-372132.35714285704,-355656.74999999994,-16475.6071428571,-463256.70694223634,177522.35585585586,-640779.0627980921,18608.981438588118,175590.44040500678,-156981.45896641866,-64137.11842105258,178671.0,-242808.11842105258,305375.1995089775,167021.40736614866,138353.7921428288,0.0,0.0,0.0,0.0,0.0,0.0,398164.0,146595.0,251569.0
SECBENCH,,https://github.com/WordPress/WordPress,WordPress,WordPress,ad646bc1838454b0859f196c13a41d8815b9a15e,b7ede43c4f69b29cccfae79abda19d3c575034c9,83d97232267ad2c71b19f5c4d999a7976609dfd6,093993d920967f7244fd7208c934a35ace10546b,-13672.491459906088,-13526.666629330963,-145.82483057512582,-42859.34835412411,-42838.84152269666,-20.50683142744674,-79722.55438352996,-79790.8597270414,68.3053435114416,-1386.0357142857138,-1471.0357142857138,85.0,-2226.306041335452,-2329.306041335452,103.0,-20473.21040253108,-18486.67031516845,-1986.5400873626313,-23587.342105263153,-21995.934210526313,-1591.4078947368398,17378.88240200858,17280.981237744363,97.9011642642181,0.0,0.0,0.0,0.0,0.0,0.0,16151.0,14365.0,1786.0
SECBENCH,,https://github.com/Pylons/pyramid,Pylons,pyramid,4517ec56047d5f33e0b190b69be2be1029612c05,b809c72a6fc6d286373dea1fcfe6f674efea24a5,afbc5d57ddd848b7f2e8c8190afc2109c7563496,096c4b3709253b642ddb985a92331141a8aba381,-2952.803909954184,-1057.5778129777784,-1895.2260969764054,-3916.517656346654,-3446.3106962071906,-470.20696013946326,-569.0333102012488,-1541.6032847559563,972.5699745547075,-6557.5714285714275,535.6785714285716,-7093.249999999999,-20059.79915209327,-19751.509538950715,-308.289613142555,-4692.923442305836,-1083.234353822849,-3609.6890884829872,-4551.881578947368,5718.0,-10269.881578947368,5209.687468923967,4314.701172530355,894.9862963936121,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,4678.5,931.5
SECBENCH,,https://github.com/owncloud/core,owncloud,core,2f3c0a6d804609aa908b8e938943e3ab8679b0a9,b86f2069ff1f434373c0babe0c28db5ee431498e,a82d18d2f8e13edab296daaf2bda917381e78810,458ba4b55c38999a1eecb0163b167ba97365a403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECBENCH,CVE-2016-6305,https://github.com/openssl/openssl,openssl,openssl,c31dbed70c0be1578276367a1ba420ac935d0c68,b8d243956296458d1782af0d6e7ecfe6deae038a,db22e5faa6f973397505d34b1ad962116ac7a9a2,55d03c317932f8b249315769715153106bb2f31a,-149981.64200739222,-7362.149964707311,-142619.4920426849,-417627.13766538334,-139756.933935907,-277870.2037294763,-822999.5582697201,-60503.34078186444,-762496.2174878556,-80025.42857142855,-20434.392857142855,-59591.035714285696,-365285.1618971913,30724.58108108108,-396009.7429782724,-17627.72876043252,31190.0,-48817.728760432525,-109043.02631578947,29532.565789473683,-138575.59210526315,135346.62140602316,29632.021057286423,105714.60034873674,0.0,0.0,0.0,0.0,0.0,0.0,177445.0,25994.0,151451.0
