Dataset,Project,sha,owner,project,sha-p,REG,sha-reg,sha-reg-p
VULAS,https://github.com/jenkinsci/jenkins,fbf96734470caba9364f04e0b77b0bae7293a1ec,jenkinsci,jenkins,a0b00508eeb74d7033dc4100eb382df4e8fa72e7,nan,,
VULAS,https://github.com/jenkinsci/jenkins,a0b00508eeb74d7033dc4100eb382df4e8fa72e7,jenkinsci,jenkins,535c1115bbf07f8a57d509f2d00598d6e21870d4,nan,,
VULAS,https://github.com/jenkinsci/jenkins,8ac74c350779921598f9d5edfed39dd35de8842a,jenkinsci,jenkins,5d57c855f3147bfc5e7fda9252317b428a700014,nan,,
VULAS,https://github.com/jenkinsci/jenkins,5d57c855f3147bfc5e7fda9252317b428a700014,jenkinsci,jenkins,0530a6645aac10fec005614211660e98db44b5eb,nan,,
VULAS,https://github.com/jenkinsci/jenkins,0530a6645aac10fec005614211660e98db44b5eb,jenkinsci,jenkins,ac8e17b9ce7a835d0b049fd8329dde4daaa874d9,nan,,
VULAS,https://github.com/jenkinsci/jenkins,5bd9b55a2a3249939fd78c501b8959a804c1164b,jenkinsci,jenkins,ed407e66bcd3743a3b458ea8284977e5cac56c2a:cb588f93e57d3c1aa4ac972c7c9a3433d7cf1c79,nan,,
VULAS,https://github.com/jenkinsci/jenkins,02d24053bdfeb219d2387a19885a60bdab510479,jenkinsci,jenkins,20b0a131446fc0d3edd08ba0889a55334020b169,nan,,
VULAS,https://github.com/jenkinsci/jenkins,701ea95a52afe53bee28f76a3f96eb0e578852e9,jenkinsci,jenkins,d5dd69bee210e0073ce8fa880ae5ab7829cb7bdb,nan,,
VULAS,https://github.com/jenkinsci/jenkins,566a8ddb885f0bef9bc848e60455c0aabbf0c1d3,jenkinsci,jenkins,ea981a029cb985b71f3a0dc0f9ce3b3e3e6c001b,nan,,
VULAS,https://github.com/jenkinsci/jenkins,d7ea3f40efedd50541a57b943d5f7bbed046d091,jenkinsci,jenkins,1b9034669a691462d58b7a0d120d6bfb8514aa6d,nan,,
VULAS,https://github.com/jenkinsci/jenkins,7b1f8e96a8d97dd09e5e093fcdb010b3295acc77,jenkinsci,jenkins,61781a6d4dfa7d829cc194d3fb7e50972ac150de,nan,,
VULAS,https://github.com/jenkinsci/jenkins,da06fd471cea79123821c778228eeb08e1cedcc7,jenkinsci,jenkins,09d60462b9edf775f08568601bb3e2cfd8075368,nan,,
VULAS,https://github.com/jenkinsci/jenkins,b2083a387a5bdb6f7ee7f7c81a1f6312aca2a558,jenkinsci,jenkins,da06fd471cea79123821c778228eeb08e1cedcc7,nan,,
VULAS,https://github.com/jenkinsci/jenkins,2d16b459205730d85e51499c2457109b234ca9d9,jenkinsci,jenkins,ccc374a7176d7704941fb494589790b7673efe2e,nan,,
VULAS,https://github.com/jenkinsci/jenkins,8830d68f5fe21f344be3496984bc4470bfcd0564,jenkinsci,jenkins,38249b561b61564830dcfe937351e54d53f5d394,nan,,
VULAS,https://github.com/jenkinsci/jenkins,c3351d2e7c3edfee82b9470e9aa1168982296072,jenkinsci,jenkins,01157a699f611ca7492e872103ac01526a982cf2,nan,,
VULAS,https://github.com/jenkinsci/jenkins,df87e12ddcfeafdba6e0de0e07b3e21f8473ece6,jenkinsci,jenkins,517da6ed389f0a606dd9bb8595bc79fc93f4331c,nan,,
VULAS,https://github.com/jenkinsci/jenkins,47f38d714c99e1841fb737ad1005618eb26ed852,jenkinsci,jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,nan,,
VULAS,https://github.com/jenkinsci/jenkins,c19cc705688cfffa4fe735e0edbe84862b6c135f,jenkinsci,jenkins,82f55553ca56b8f58294705c969bbaf275fe63b2,nan,,
VULAS,https://github.com/jenkinsci/jenkins,4ed66e5838476e575a83c3cd13fffb37eefa2f48,jenkinsci,jenkins,c19cc705688cfffa4fe735e0edbe84862b6c135f,nan,,
VULAS,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,jenkinsci,jenkins,4ed66e5838476e575a83c3cd13fffb37eefa2f48,nan,,
VULAS,https://github.com/jenkinsci/jenkins,727d58f690abf64f543407e1de3545eca76ad30e,jenkinsci,jenkins,832144e32297fea7734a44bd2064f6ddd4562874,nan,,
VULAS,https://github.com/jenkinsci/jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,jenkinsci,jenkins,8697bdff0342421e22230028d84aaa265719e86c,nan,,
VULAS,https://github.com/jenkinsci/jenkins,ef9583a24abc4de157e1570cb32d7a273d327f36,jenkinsci,jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,nan,,
VULAS,https://github.com/jenkinsci/jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4,jenkinsci,jenkins,727d58f690abf64f543407e1de3545eca76ad30e,nan,,
VULAS-M,https://github.com/jenkinsci/jenkins,94a8789b699132dd706021a6be1b78bc47f19602,jenkinsci,jenkins,31d2e03d478c7e30f8a5b05d8f3bd07b868d9525,nan,,
VULAS-M,https://github.com/jenkinsci/jenkins,ccc374a7176d7704941fb494589790b7673efe2,jenkinsci,jenkins,f67068170b55633571e5462e52b6124b23d7cb84,nan,,
VULAS-M,https://github.com/jenkinsci/jenkins,ccc374a7176d7704941fb494589790b7673efe2,jenkinsci,jenkins,f67068170b55633571e5462e52b6124b23d7cb84,nan,,
VULAS-M,https://github.com/jenkinsci/jenkins,9de62915807deab61d6e780eed660428f9889b51,jenkinsci,jenkins,2d16b459205730d85e51499c2457109b234ca9d9,nan,,
VULAS,https://github.com/jenkinsci/junit-plugin,15f39fc49d9f25bca872badb48e708a8bb815ea7,jenkinsci,junit-plugin,2c26482bf35ed697f6d1411ff92342ad86a622c8,nan,,
VULAS,https://github.com/jenkinsci/kubernetes-plugin,bf7a47847dfb5ef2d1e2a537e2eb9f28063988c6,jenkinsci,kubernetes-plugin,d475ed6b56278c78895b3b694a97b2cce23b8e12,nan,,
VULAS,https://github.com/jenkinsci/mailer-plugin,98e79cf904769907f83894e29f50ed6b3e7eb135,jenkinsci,mailer-plugin,18b8274e1a31b60d7e20492f1ecfa39483b90b37,nan,,
VULAS,https://github.com/jenkinsci/mercurial-plugin,54b4f82e80c89d51b12bc64258f6b59e98b0c16a,jenkinsci,mercurial-plugin,f6e5f0bff2d8678c0e7cb13d0db031b45c7a0437,nan,,
VULAS,https://github.com/jenkinsci/monitoring-plugin,f0f6aeef2032696c97d4b015dd51fa2b841b0473,jenkinsci,monitoring-plugin,f574a976b9cb4c3aad7f8af5e7f1eaa12f6bd548,nan,,
VULAS,https://github.com/jenkinsci/ownership-plugin,42487df17cd272e504d3cd3e09abb4904f80dba2,jenkinsci,ownership-plugin,5e83dc828899332f6e2d076ee554ffccea6e5f12,nan,,
VULAS,https://github.com/jenkinsci/pipeline-build-step-plugin,3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3,jenkinsci,pipeline-build-step-plugin,c82f48fb270ec96a3f6a84d6ad61ae214f572fe4,nan,,
VULAS,https://github.com/jenkinsci/pmd-plugin,f88399a021c22e30cb8fbac5200471d69f1b6224,jenkinsci,pmd-plugin,4443efe03bbc96a910bde544c462b2eb1b547dbb,nan,,
VULAS,https://github.com/jenkinsci/promoted-builds-plugin,9b99b9427cc4f692644f929e70f3e7b2180b11c5,jenkinsci,promoted-builds-plugin,fbb7dda57a2e192653910f8ea4d395850b48ce08,nan,,
VULAS,https://github.com/jenkinsci/saltstack-plugin,5306bcc438ff989e4b1999a0208fd6854979999b,jenkinsci,saltstack-plugin,1775a33860d8eb0e7c5f335ee93153d1cc675a1c,nan,,
VULAS,https://github.com/jenkinsci/ssh-agent-plugin,3a8abe1889d25f9a73cdba202cf27212b273de4d,jenkinsci,ssh-agent-plugin,57a30b0a7498370a0c79f58b6f52b9cb228abfa4,nan,,
VULAS,https://github.com/jenkinsci/subversion-plugin,7d4562d6f7e40de04bbe29577b51c79f07d05ba6,jenkinsci,subversion-plugin,b5cd30370ef40439c37b7350810d3469b9a17fc1,nan,,
VULAS,https://github.com/jenkinsci/subversion-plugin,25f6afbb02a5863f363b0a2f664ac717ace743b4,jenkinsci,subversion-plugin,6826814479b2b6b77ab31bf9bab85b01e060da5b,nan,,
VULAS-M,https://github.com/jenkinsci/tikal-multijob-plugin,3e6ab85019334a5b2a438264afdebe439cfc82b4,jenkinsci,tikal-multijob-plugin,9d8bd650c5d8e1dd9447e88c0d7659a2e7f8e9f3,nan,,
VULAS,https://github.com/jeremylong/DependencyCheck,c106ca919aa343b95cca0ffff0a0b5dc20b2baf7,jeremylong,DependencyCheck,c5418506af1fe3a4f5d18752e272e783a46386f8:cfa994ddc46d333366054a0c41c5d99ae5e0d64f,nan,,
SECBENCH,https://github.com/jersey/jersey,f2460a046b8d94f1140d6444a8dca494360310b4,jersey,jersey,b825ebd4f2e2670049f94d3aeecb364c92cfdf19,nan,,
VULAS,https://github.com/jhy/jsoup,4edb78991f8d0bf87dafde5e01ccd8922065c9b2,jhy,jsoup,3a7f39c507ed2b6809dc3a8bcc0a28ad19aab2f3:b86beca8feb26f9a3181e87fe36382f8ab4bdb98,nan,,
VULAS,https://github.com/jkuhnert/ognl,ae43073fbf38db8371ff4f8bf2a966ee3b5f7e92,jkuhnert,ognl,0192a5d03ee88e723effa8d525d54164c487008a:b899f088b7e25a091de6565cbca5602170852229,nan,,
SECBENCH,https://github.com/jnicklas/merb-core,449b212581a04c4d6fab06afa604eabb662e5cdf,jnicklas,merb-core,30769309f5d6290ac2adaf410073bf37e2c1a2b2,nan,,
SECBENCH,https://github.com/jokkedk/webgrind,ce66c4408c2fe0db526b4cd915c765a009f3084f,jokkedk,webgrind,077f79f13ddc8efa4cb10c2c041eb4b50037e0e3,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,a7adeac42a4018587f7550d61ac2580196fb3ca0,joomla,joomla-cms,9008d1036284da197942e09d921a485dda14230c,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,717946c6e2cb539e03c5eb61795ff7df7dc402de,joomla,joomla-cms,42b79e27cf7dd6d818d13f5f8401c858854d9a63,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,874b6955faeb6a136a63b20f749ceb1c103a3933,joomla,joomla-cms,9169d5f0e1b4ddf887c1e30547b91c64cdcf05a9,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,9d8d07c9348a76b5c1ca579f54a0f2096df86793,joomla,joomla-cms,c1687f3af93e9a8ec81bc63db6f49ac0dc789483,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,de79fbb8d15c30e2433a4303c7e93d3687980ccd,joomla,joomla-cms,dfc894ae15316599f170587818b82febab3856bc,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,21086355e63dc0514b094275df2bb224f290120d,joomla,joomla-cms,9bbf2be61b5738d84926a7e9bb40cd123d2961ad,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,6ff55050d016abc1fdc31d4975070fa1c4e6287e,joomla,joomla-cms,cbdf704d9f3268694aabcca72a1f7bd942f9b641,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,2bee506a9105fb9c80da4c088baae2878f469f65,joomla,joomla-cms,b9b649cbae454943e3b73a6fbd9d5486cec0e8eb,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,f625ffbf83d7a9c5093b93b2e946a07129b4091a,joomla,joomla-cms,2c968f0082f70e9597679a4359c5b26f391b3ac2,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,072e9bf0f2266885f40eb23d54da636280b9b088,joomla,joomla-cms,f5bf6fbc15b4f2e1c30e2bf2d6eadfbaf654aff0,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,4f455b16ea0c10d72045d0b15419a16d66046036,joomla,joomla-cms,9c33979356e300c02842dc7a71f4294814b4edb7,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,f625ffbf83d7a9c5093b93b2e946a07129b4091a,joomla,joomla-cms,2c968f0082f70e9597679a4359c5b26f391b3ac2,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,2c968f0082f70e9597679a4359c5b26f391b3ac2,joomla,joomla-cms,73166721680177bb3d63eeeed973f47895a68af4,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,7cbfe86124328ca8209f92b52f3bdcb418355f7c,joomla,joomla-cms,8ccbf0ab98b35e2c8289f1240fff52f7a1ad3957,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,8173c65e792b8fba65f88032d10da7a2f7cd5bd4,joomla,joomla-cms,fca1c962be8966ae3b21132d8e11a74ae8631baa,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,686b5fa4e8954be61e547b93b56be586ef1a1303,joomla,joomla-cms,09c9cd873afe21dc5018b4be104a504490aa32f8,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,3825fe7a80a1e16dc4085c066e93c9d295efd12a,joomla,joomla-cms,9a0446f5b3a377a590186cb7af8b05d7ecec8510,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,2d9d949b4f443f85112d6431ec0d9b5c22f829f0,joomla,joomla-cms,3c38c18ac058796559d6a777789f39b4d492c362,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,60ab157a9e829460d77d73c03784960e351db09c,joomla,joomla-cms,fb82a9ff4f1bcef944e66a93c98710c5774120b2,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,4057d02029a83a6e6ff372fea47a844e31d0aff6,joomla,joomla-cms,840c8605e10d8ea92ee7f3304eb574f20147d460,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,5bd36db89c25d352bd58371844804712a4d90519,joomla,joomla-cms,e7b1362a897fc364d19f10c866bd7f8c563cbcda,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,de79fbb8d15c30e2433a4303c7e93d3687980ccd,joomla,joomla-cms,dfc894ae15316599f170587818b82febab3856bc,nan,,
SECBENCH,https://github.com/joomla/joomla-cms,c277c23c617d5a9eddd2a45b7a438460d5fc6f15,joomla,joomla-cms,1011d21ea64aad20ca49d266b860f1afb5ffb18c,nan,,
SECBENCH,https://github.com/josh/rails,bfc432574d0b141fd7fe759edfe9b6771dd306bd,josh,rails,586a944ddd4d03e66dea1093306147594748037a,nan,,
SECBENCH,https://github.com/josh/rails,6a519401176126cd808aa5e3562a21f34a64de65,josh,rails,8a35865b747e0e96ae53e45997d6742f8f0ccfc3,nan,,
SECBENCH,https://github.com/josh/rails,306dc1a499908ba105e6b0fe8b8e01824c5e04d7,josh,rails,e759b5277e404cb0ca8353d0c6eba8a5c471af41,nan,,
SECBENCH,https://github.com/josh/rails,060c91cd59ab86583a8f2f52142960d3433f62f5,josh,rails,9340f89849606dba02f44038171f3837f883fd4e,nan,,
SECBENCH,https://github.com/josh/rails,b93c590297ba65a6c5b18655a7790163abcb06f1,josh,rails,3ddd7f7ec9b156e4b7de4c23d448c2db98f30504,nan,,
SECBENCH,https://github.com/josh/rails,b16e0c922344da256ab977fd5e7a7f69e0be90fc,josh,rails,9a73630d935e360f3dc896e50dd673afb97cf3b5,nan,,
SECBENCH,https://github.com/josh/rails,5e6dab8b34152bc48c89032d20e5bda1511e28fb,josh,rails,bd97c3044a7b135f5b84f38c3dbdce2ccc793f70,nan,,
SECBENCH,https://github.com/josh/rails,eb5033ad6b4a12a32e1493fb5b9aeee9eb75f10e,josh,rails,0ee1cb2cd32bfaf47deaf5440dd5b9cf0915ab6a,nan,,
SECBENCH,https://github.com/josh/rails,24d244c1bc1a744de599df18d74c9b343fd4c9fe,josh,rails,d3bbb23b2fdc6f597410e83e604d4919174aaa27,nan,,
SECBENCH,https://github.com/josh/rails,9a385394acd6599ff588daad491e9e07ee716091,josh,rails,05d4653cef1c1d8d77228de26d55cf6d6a0ce20b,nan,,
SECBENCH,https://github.com/josh/rails,67d8bb963d5d51fc644d6b1ca20164efb4cee6d7,josh,rails,3a0b6c8e135e268c1550f93db1b63ba27457dec2,nan,,
SECBENCH,https://github.com/josh/rails,b29e89368841869c92d706addddd09f436a3ea2f,josh,rails,c6372d604952a8eef16ce73a06814aa143b94779,nan,,
SECBENCH,https://github.com/josh/rails,6256b1de9a2d968b0d123ad6a09b33de01019ae6,josh,rails,08d0a11a3f62718d601d39e617c834759cf59bbb,nan,,
SECBENCH,https://github.com/josh/rails,33cb47ee488b2381d87f5bb36818cae5fa76c22e,josh,rails,1879c259b870938c42d5d52f63123bfa0b8c81c8,nan,,
SECBENCH,https://github.com/josh/rails,5dc2e3531babcbdc165884d1a47cbcd13455522d,josh,rails,6ea48ebfa68947ad66a516bdb7452e0faf3f70a7,nan,,
SECBENCH,https://github.com/josh/rails,9340f89849606dba02f44038171f3837f883fd4e,josh,rails,344ea048659f2ba47012f0330183ea4a96752732,nan,,
SECBENCH,https://github.com/josh/rails,79d50ce3104d2ff4a3964b12139120b85dce35e7,josh,rails,e40872fff9d17d10b56538376faa7a329cab8da5:69fc0e1b5e6a3227576d67587c386142ef65854e,nan,,
SECBENCH,https://github.com/josh/rails,9f69ff12d44c4d1e475fd6efede120ccedba3b3e,josh,rails,d45e2c733d471b0c87f7cf721376ca4802450121,nan,,
SECBENCH,https://github.com/josh/rails,69fc0e1b5e6a3227576d67587c386142ef65854e,josh,rails,4751a8c51ff4b9766dcf8324347477095b7f940d,nan,,
SECBENCH,https://github.com/josh/rails,2e3c3a87d81e16a2fed442c1cf31360f75737a83,josh,rails,46923cabe156852bac1ae99c4509ff2780eae2a1,nan,,
SECBENCH,https://github.com/josh/rails,0b58a7ff420d7ef4b643c521a62be7259dd2f5cb,josh,rails,6b1018526fb304727ee4191afc2d8a5e29e49eea,nan,,
SECBENCH,https://github.com/josh/rails,94209e2fb7f244be5da2f208c2e5dacd2fede47e,josh,rails,75157bbf64571548983892e62fab5789e9ab06d0,nan,,
SECBENCH,https://github.com/josh/rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,josh,rails,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,nan,,
SECBENCH,https://github.com/josh/rails,5ede4ce188d29aef94af78f27d89169ac4ee54cd,josh,rails,7cfa6c535bc54f16a3fc7fa39969d4410de3e483,nan,,
SECBENCH,https://github.com/josh/rails,586a944ddd4d03e66dea1093306147594748037a,josh,rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,nan,,
SECBENCH,https://github.com/josh/rails,08d0a11a3f62718d601d39e617c834759cf59bbb,josh,rails,f706d5f945c5751072bb90d080aff154e6858435,nan,,
SECBENCH,https://github.com/josh/rails,ae19e4141f27f80013c11e8b1da68e5c52c779ea,josh,rails,0b58a7ff420d7ef4b643c521a62be7259dd2f5cb,nan,,
SECBENCH,https://github.com/josh/rails,75dcdbc84e53cd824c4f1c3e4cb82c40f27010c8,josh,rails,9f200fb296da721d50af53712d1e7998a5140e76,nan,,
SECBENCH,https://github.com/josh/rails,2ced6f2f8a85957b160710ae5d9fb245a6106550,josh,rails,d99e8c9e1618f509bb35f052d4bd0d1848bce771,nan,,
SECBENCH,https://github.com/josh/rails,6e655732226eef6fa04d8fc0c4ee1f0436688c49,josh,rails,47134a04bbce216f9c31473b1a0c1a077d624692,nan,,
SECBENCH,https://github.com/josh/rails,c014c3e5c14beb71fa7c67f15448386d0ffaba28,josh,rails,b6fde6b4801fae26cdd0e790f6bfd06e7afe9941,nan,,
SECBENCH,https://github.com/josh/rails,98b0d3effa858f90ff7620370a4173fb34e7b939,josh,rails,f97e3ed1117940f1ec85348ab9a7a092316fea29,nan,,
SECBENCH,https://github.com/josh/rails,d8cf713afabbd0c3cf8d6674b2d1a7f7c2a0e98c,josh,rails,c63d17c2be04882cc0c7aed5cf2b5ba2f1ef313d,nan,,
SECBENCH,https://github.com/josh/rails,4e9dd5378bd5bfaa095a96068c7d1b7c4f47e1b0,josh,rails,0c7ac34aed1845044cd1911e5a775366d7ca41c1,nan,,
SECBENCH,https://github.com/josh/rails,4818bb36ac1a2a98bc61839ba87a654a78faadbe,josh,rails,e4efa187f0e7e62dc99ca3028d47ef17833e6a35:e63be2769c039e4e9ada523a8497ce3206cc8a9b,nan,,
SECBENCH,https://github.com/josh/rails,fee0bc57385b564b2789d199969ac26409603188,josh,rails,90c9ae58010ee1a00c0eb5637533ed8b5e216ac2,nan,,
SECBENCH,https://github.com/josh/rails,7df68a300c9395e3edf8c603b6fea3db9eaff003,josh,rails,f838caf350c3405ebdf10a6c6171adfa0a840905,nan,,
SECBENCH,https://github.com/josh/rails,7df68a300c9395e3edf8c603b6fea3db9eaff003,josh,rails,f838caf350c3405ebdf10a6c6171adfa0a840905,nan,,
SECBENCH,https://github.com/josh/rails,70117b02949ccd724735aec8f4f19db4171e9e05,josh,rails,887870f20c347179aef0545ee2019c02ed9f74d1,nan,,
SECBENCH,https://github.com/josh/rails,ba80ff74a9627f676b4c426587ce5ea487665e46,josh,rails,de0ed534f6055c365d05c685582edeceef1eafa6,nan,,
SECBENCH,https://github.com/josh/rails,4735e2ec656163e7400274e237ed37dff5e3fbb6,josh,rails,8f58bd49d7f089dc12f48be0f83e879936da7f1f:66dee26930048a0134f339d20d237a32ced2770d,nan,,
SECBENCH,https://github.com/josh/rails,16669774903dd7bfaaf1bf8f0c72e49ebaeffeeb,josh,rails,1911f8eee928915f1020753a4a3ba34c81131a66,nan,,
SECBENCH,https://github.com/josh/rails,2d02199e1581db8dc84361803950b1697f493fc0,josh,rails,4965b1b96163aa7bbc5f14d237683a12300e0798,nan,,
SECBENCH,https://github.com/josh/rails,bdcd5f94b2efdf661f201917d63476c245aa7c09,josh,rails,e167a54785e319c526b638d591eaca0c4da93a54,nan,,
SECBENCH,https://github.com/josh/rails,66dee26930048a0134f339d20d237a32ced2770d,josh,rails,e4479b2f1bc54edf155408d51dd3236955150ce1,nan,,
SECBENCH,https://github.com/josh/rails,eede82ccb980d9d1c67cddc6972a7125ddab1949,josh,rails,26238ac1731208949312f4f91d75011a2da30d49,nan,,
SECBENCH,https://github.com/josh/rails,ebfa43c423ac16bb699424d8d3db11855dd79a91,josh,rails,76797b443929005f43512a147e97f02f3145ed81,nan,,
SECBENCH,https://github.com/josh/rails,e115ace02a88290d2fc707b4979f23728c300950,josh,rails,db8b636e50ee8a138f48117e8e8ad057cc7527a4,nan,,
SECBENCH,https://github.com/josh/rails,4e3ed5bc44f6cd20c9e353ab63fd24b92a7942be,josh,rails,3dea8b580b9c67bb27c01290fb3b17f446544b78,nan,,
SECBENCH,https://github.com/josh/rails,db8b636e50ee8a138f48117e8e8ad057cc7527a4,josh,rails,8be6913990c30f63618173da722148892348dcc9,nan,,
SECBENCH,https://github.com/josh/rails,10a63e2a0cbdc1e8e4d7aef87afc868bd599ca94,josh,rails,f6de806537d60e94183f26cd6a16da426e84911e,nan,,
SECBENCH,https://github.com/josh/rails,0c7ac34aed1845044cd1911e5a775366d7ca41c1,josh,rails,bea9c9b4c0f9bb7356ea2058118fe40495432010,nan,,
SECBENCH,https://github.com/josh/rails,bdcd5f94b2efdf661f201917d63476c245aa7c09,josh,rails,e167a54785e319c526b638d591eaca0c4da93a54,nan,,
SECBENCH,https://github.com/josh/rails,99e9faeda8f039d34e9eeab319e8adc13cb9bc86,josh,rails,d70d5219554b55b24586d559bd39d829317d523d,nan,,
SECBENCH,https://github.com/josh/rails,b31a7a6f1ec3c74f75b4cd12386b08295287418d,josh,rails,2e3c3a87d81e16a2fed442c1cf31360f75737a83,nan,,
SECBENCH,https://github.com/josh/rails,3c0129af6d045654284f60db26124b9324d2fa94,josh,rails,a41619681f7bbf558989b377df8eb8987b694943,nan,,
SECBENCH,https://github.com/josh/rails,bea9c9b4c0f9bb7356ea2058118fe40495432010,josh,rails,b31a7a6f1ec3c74f75b4cd12386b08295287418d,nan,,
SECBENCH,https://github.com/josh/rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,josh,rails,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,nan,,
SECBENCH,https://github.com/josh/rails,4f002a1df3ee37349e278ba64ef29602ee637ac5,josh,rails,295806e11945a6fa052438a5ff8ef82cb262b977,nan,,
SECBENCH,https://github.com/josh/rails,605aadb3cdba9f469e88c39c0cad7448d59a9f0c,josh,rails,fc042435a6f571684314d60e9605e3331b7435f9,nan,,
SECBENCH,https://github.com/josh/rails,fad83d8cbbbd0862a758a1c09c7dcc6f74a25d60,josh,rails,64249223ebb2b51814d8764c498b14a12d072b83:9c857db75788c21f6184279c130e79f21c750f9f,nan,,
SECBENCH,https://github.com/josh/rails,99e9faeda8f039d34e9eeab319e8adc13cb9bc86,josh,rails,d70d5219554b55b24586d559bd39d829317d523d,nan,,
SECBENCH,https://github.com/josh/rails,2d02199e1581db8dc84361803950b1697f493fc0,josh,rails,4965b1b96163aa7bbc5f14d237683a12300e0798,nan,,
SECBENCH,https://github.com/josh/rails,39ca25f5c42470b4a446fa7688bce22767d82d79,josh,rails,2b096c7170bd8b4892fb3902741c8a4c21e962b2:1650bb3d56897cfef4c7e6b86a36eed4f1a41df5,nan,,
SECBENCH,https://github.com/josh/rails,3ddd7f7ec9b156e4b7de4c23d448c2db98f30504,josh,rails,8ce57652b224c01d474ef20b27ea3c3838534467,nan,,
SECBENCH,https://github.com/josh/rails,f92d6a07d0d01226fb80c82608d332843c01f2d6,josh,rails,44e6aa7e19928f401e8728ddc2f4d7f6e3d6e105,nan,,
SECBENCH,https://github.com/josh/rails,8be6913990c30f63618173da722148892348dcc9,josh,rails,5dc2e3531babcbdc165884d1a47cbcd13455522d,nan,,
SECBENCH,https://github.com/josh/rails,4003a5bd76ece6d5273e00bf9f468fbdcf9ce1d6,josh,rails,4c34ad37b2e15731ecf22686fa98755ca0c4757e,nan,,
SECBENCH,https://github.com/josh/rails,33cb47ee488b2381d87f5bb36818cae5fa76c22e,josh,rails,1879c259b870938c42d5d52f63123bfa0b8c81c8,nan,,
SECBENCH,https://github.com/josh/rails,68e4442ec720ca6730959681951f5862f97b5772,josh,rails,c5bdf6c5aee61848bee67b307287e2f28ddca173,nan,,
SECBENCH,https://github.com/josh/rails,e63be2769c039e4e9ada523a8497ce3206cc8a9b,josh,rails,6daa46621b7145fcf948f48bed01d3cfe9221613,nan,,
SECBENCH,https://github.com/josh/rails,d99e8c9e1618f509bb35f052d4bd0d1848bce771,josh,rails,efbb041fb0146d5f633c2e645217f3a734539f11,nan,,
SECBENCH,https://github.com/jspahrsummers/libextobjc,357e57fd89e727881befe718728de8962128cb6c,jspahrsummers,libextobjc,821599787089f794228cc8bfac6a1b97c3e6227d,nan,,
SECBENCH,https://github.com/jspahrsummers/libextobjc,9ebea0bd45cb57c2f282b3773237622f9eb43ede,jspahrsummers,libextobjc,01a5c0372e4a14885916135997c846bf26b33348,nan,,
SECBENCH,https://github.com/jspahrsummers/libextobjc,83950e5aaf16f6bbb4b7137e592088a0abd1cfff,jspahrsummers,libextobjc,74c5013532866bc80249f25214e6eb3378075955,nan,,
SECBENCH,https://github.com/jspahrsummers/libextobjc,75848c6b4d2443d4a3e873eefeae1f87afeb7ed1,jspahrsummers,libextobjc,32f82592642b2b7086c4c94231678f7411897e71,nan,,
VULAS,https://github.com/junrar/junrar,ad8d0ba8e155630da8a1215cee3f253e0af45817,junrar,junrar,00610e6ee75d5fd6be8cdfc1936a294295026469,nan,,
SECBENCH,https://github.com/juozasg/catabuzz,dba311fbd1a0e8992e4034c16ccdd1b96c75ca9a,juozasg,catabuzz,bb87bb93a26d8714fe95ab4dc5727d6715b5e380,nan,,
VULAS,https://github.com/jythontools/jython,4c337213bd2964bb36cef2d31509b49647ca6f2a,jythontools,jython,d59902416064ed849da3059af7b239290e9f00b2,nan,,
SECBENCH,https://github.com/kanboard/kanboard,db88a00d48d1dce48b8700e460c06ff7fb344f0a,kanboard,kanboard,db69d5c429cf747e72c4ded26f3821e7f688bc13,nan,,
